fare_id,origin_id,destination_id
monfri-week-kmzone3-Kraaifontein-Ndabeni,Kraaifontein,Ndabeni
monfri-week-kmzone3-Ndabeni-Kraaifontein,Ndabeni,Kraaifontein
monsat-week-kmzone3-Kraaifontein-Ndabeni,Kraaifontein,Ndabeni
monsat-week-kmzone3-Ndabeni-Kraaifontein,Ndabeni,Kraaifontein
month-kmzone3-Kraaifontein-Ndabeni,Kraaifontein,Ndabeni
month-kmzone3-Ndabeni-Kraaifontein,Ndabeni,Kraaifontein
single-kmzone3-Kraaifontein-Netreg,Kraaifontein,Netreg
single-kmzone3-Netreg-Kraaifontein,Netreg,Kraaifontein
return-kmzone3-Kraaifontein-Netreg,Kraaifontein,Netreg
return-kmzone3-Netreg-Kraaifontein,Netreg,Kraaifontein
monfri-week-kmzone3-Kraaifontein-Netreg,Kraaifontein,Netreg
monfri-week-kmzone3-Netreg-Kraaifontein,Netreg,Kraaifontein
monsat-week-kmzone3-Kraaifontein-Netreg,Kraaifontein,Netreg
monsat-week-kmzone3-Netreg-Kraaifontein,Netreg,Kraaifontein
month-kmzone3-Kraaifontein-Netreg,Kraaifontein,Netreg
month-kmzone3-Netreg-Kraaifontein,Netreg,Kraaifontein
single-kmzone4-Kraaifontein-Nolungile,Kraaifontein,Nolungile
single-kmzone4-Nolungile-Kraaifontein,Nolungile,Kraaifontein
return-kmzone4-Kraaifontein-Nolungile,Kraaifontein,Nolungile
return-kmzone4-Nolungile-Kraaifontein,Nolungile,Kraaifontein
monfri-week-kmzone4-Kraaifontein-Nolungile,Kraaifontein,Nolungile
monfri-week-kmzone4-Nolungile-Kraaifontein,Nolungile,Kraaifontein
monsat-week-kmzone4-Kraaifontein-Nolungile,Kraaifontein,Nolungile
monsat-week-kmzone4-Nolungile-Kraaifontein,Nolungile,Kraaifontein
month-kmzone4-Kraaifontein-Nolungile,Kraaifontein,Nolungile
month-kmzone4-Nolungile-Kraaifontein,Nolungile,Kraaifontein
single-kmzone4-Kraaifontein-Nonkqubela,Kraaifontein,Nonkqubela
single-kmzone4-Nonkqubela-Kraaifontein,Nonkqubela,Kraaifontein
return-kmzone4-Kraaifontein-Nonkqubela,Kraaifontein,Nonkqubela
return-kmzone4-Nonkqubela-Kraaifontein,Nonkqubela,Kraaifontein
monfri-week-kmzone4-Kraaifontein-Nonkqubela,Kraaifontein,Nonkqubela
monfri-week-kmzone4-Nonkqubela-Kraaifontein,Nonkqubela,Kraaifontein
monsat-week-kmzone4-Kraaifontein-Nonkqubela,Kraaifontein,Nonkqubela
monsat-week-kmzone4-Nonkqubela-Kraaifontein,Nonkqubela,Kraaifontein
month-kmzone4-Kraaifontein-Nonkqubela,Kraaifontein,Nonkqubela
month-kmzone4-Nonkqubela-Kraaifontein,Nonkqubela,Kraaifontein
single-kmzone3-Kraaifontein-Nuweland,Kraaifontein,Nuweland
single-kmzone3-Nuweland-Kraaifontein,Nuweland,Kraaifontein
return-kmzone3-Kraaifontein-Nuweland,Kraaifontein,Nuweland
return-kmzone3-Nuweland-Kraaifontein,Nuweland,Kraaifontein
monfri-week-kmzone3-Kraaifontein-Nuweland,Kraaifontein,Nuweland
monfri-week-kmzone3-Nuweland-Kraaifontein,Nuweland,Kraaifontein
monsat-week-kmzone3-Kraaifontein-Nuweland,Kraaifontein,Nuweland
monsat-week-kmzone3-Nuweland-Kraaifontein,Nuweland,Kraaifontein
month-kmzone3-Kraaifontein-Nuweland,Kraaifontein,Nuweland
month-kmzone3-Nuweland-Kraaifontein,Nuweland,Kraaifontein
single-kmzone3-Kraaifontein-Nyanga,Kraaifontein,Nyanga
single-kmzone3-Nyanga-Kraaifontein,Nyanga,Kraaifontein
return-kmzone3-Kraaifontein-Nyanga,Kraaifontein,Nyanga
return-kmzone3-Nyanga-Kraaifontein,Nyanga,Kraaifontein
monfri-week-kmzone3-Kraaifontein-Nyanga,Kraaifontein,Nyanga
monfri-week-kmzone3-Nyanga-Kraaifontein,Nyanga,Kraaifontein
monsat-week-kmzone3-Kraaifontein-Nyanga,Kraaifontein,Nyanga
monsat-week-kmzone3-Nyanga-Kraaifontein,Nyanga,Kraaifontein
month-kmzone3-Kraaifontein-Nyanga,Kraaifontein,Nyanga
month-kmzone3-Nyanga-Kraaifontein,Nyanga,Kraaifontein
single-kmzone3-Kraaifontein-Observatory,Kraaifontein,Observatory
single-kmzone3-Observatory-Kraaifontein,Observatory,Kraaifontein
return-kmzone3-Kraaifontein-Observatory,Kraaifontein,Observatory
return-kmzone3-Observatory-Kraaifontein,Observatory,Kraaifontein
monfri-week-kmzone3-Kraaifontein-Observatory,Kraaifontein,Observatory
monfri-week-kmzone3-Observatory-Kraaifontein,Observatory,Kraaifontein
monsat-week-kmzone3-Kraaifontein-Observatory,Kraaifontein,Observatory
monsat-week-kmzone3-Observatory-Kraaifontein,Observatory,Kraaifontein
month-kmzone3-Kraaifontein-Observatory,Kraaifontein,Observatory
month-kmzone3-Observatory-Kraaifontein,Observatory,Kraaifontein
single-kmzone2-Kraaifontein-Oostersee,Kraaifontein,Oostersee
single-kmzone2-Oostersee-Kraaifontein,Oostersee,Kraaifontein
return-kmzone2-Kraaifontein-Oostersee,Kraaifontein,Oostersee
return-kmzone2-Oostersee-Kraaifontein,Oostersee,Kraaifontein
monfri-week-kmzone2-Kraaifontein-Oostersee,Kraaifontein,Oostersee
monfri-week-kmzone2-Oostersee-Kraaifontein,Oostersee,Kraaifontein
monsat-week-kmzone2-Kraaifontein-Oostersee,Kraaifontein,Oostersee
monsat-week-kmzone2-Oostersee-Kraaifontein,Oostersee,Kraaifontein
month-kmzone2-Kraaifontein-Oostersee,Kraaifontein,Oostersee
month-kmzone2-Oostersee-Kraaifontein,Oostersee,Kraaifontein
single-kmzone3-Kraaifontein-Ottery,Kraaifontein,Ottery
single-kmzone3-Ottery-Kraaifontein,Ottery,Kraaifontein
return-kmzone3-Kraaifontein-Ottery,Kraaifontein,Ottery
return-kmzone3-Ottery-Kraaifontein,Ottery,Kraaifontein
monfri-week-kmzone3-Kraaifontein-Ottery,Kraaifontein,Ottery
monfri-week-kmzone3-Ottery-Kraaifontein,Ottery,Kraaifontein
monsat-week-kmzone3-Kraaifontein-Ottery,Kraaifontein,Ottery
monsat-week-kmzone3-Ottery-Kraaifontein,Ottery,Kraaifontein
month-kmzone3-Kraaifontein-Ottery,Kraaifontein,Ottery
month-kmzone3-Ottery-Kraaifontein,Ottery,Kraaifontein
single-kmzone3-Kraaifontein-Paarden  Eiland,Kraaifontein,Paarden  Eiland
single-kmzone3-Paarden  Eiland-Kraaifontein,Paarden  Eiland,Kraaifontein
return-kmzone3-Kraaifontein-Paarden  Eiland,Kraaifontein,Paarden  Eiland
return-kmzone3-Paarden  Eiland-Kraaifontein,Paarden  Eiland,Kraaifontein
monfri-week-kmzone3-Kraaifontein-Paarden  Eiland,Kraaifontein,Paarden  Eiland
monfri-week-kmzone3-Paarden  Eiland-Kraaifontein,Paarden  Eiland,Kraaifontein
monsat-week-kmzone3-Kraaifontein-Paarden  Eiland,Kraaifontein,Paarden  Eiland
monsat-week-kmzone3-Paarden  Eiland-Kraaifontein,Paarden  Eiland,Kraaifontein
month-kmzone3-Kraaifontein-Paarden  Eiland,Kraaifontein,Paarden  Eiland
month-kmzone3-Paarden  Eiland-Kraaifontein,Paarden  Eiland,Kraaifontein
single-kmzone3-Kraaifontein-Paarl,Kraaifontein,Paarl
single-kmzone3-Paarl-Kraaifontein,Paarl,Kraaifontein
return-kmzone3-Kraaifontein-Paarl,Kraaifontein,Paarl
return-kmzone3-Paarl-Kraaifontein,Paarl,Kraaifontein
monfri-week-kmzone3-Kraaifontein-Paarl,Kraaifontein,Paarl
monfri-week-kmzone3-Paarl-Kraaifontein,Paarl,Kraaifontein
monsat-week-kmzone3-Kraaifontein-Paarl,Kraaifontein,Paarl
monsat-week-kmzone3-Paarl-Kraaifontein,Paarl,Kraaifontein
month-kmzone3-Kraaifontein-Paarl,Kraaifontein,Paarl
month-kmzone3-Paarl-Kraaifontein,Paarl,Kraaifontein
single-kmzone3-Kraaifontein-Parow,Kraaifontein,Parow
single-kmzone3-Parow-Kraaifontein,Parow,Kraaifontein
return-kmzone3-Kraaifontein-Parow,Kraaifontein,Parow
return-kmzone3-Parow-Kraaifontein,Parow,Kraaifontein
monfri-week-kmzone3-Kraaifontein-Parow,Kraaifontein,Parow
monfri-week-kmzone3-Parow-Kraaifontein,Parow,Kraaifontein
monsat-week-kmzone3-Kraaifontein-Parow,Kraaifontein,Parow
monsat-week-kmzone3-Parow-Kraaifontein,Parow,Kraaifontein
month-kmzone3-Kraaifontein-Parow,Kraaifontein,Parow
month-kmzone3-Parow-Kraaifontein,Parow,Kraaifontein
single-kmzone3-Kraaifontein-Pentech,Kraaifontein,Pentech
single-kmzone3-Pentech-Kraaifontein,Pentech,Kraaifontein
return-kmzone3-Kraaifontein-Pentech,Kraaifontein,Pentech
return-kmzone3-Pentech-Kraaifontein,Pentech,Kraaifontein
monfri-week-kmzone3-Kraaifontein-Pentech,Kraaifontein,Pentech
monfri-week-kmzone3-Pentech-Kraaifontein,Pentech,Kraaifontein
monsat-week-kmzone3-Kraaifontein-Pentech,Kraaifontein,Pentech
monsat-week-kmzone3-Pentech-Kraaifontein,Pentech,Kraaifontein
month-kmzone3-Kraaifontein-Pentech,Kraaifontein,Pentech
month-kmzone3-Pentech-Kraaifontein,Pentech,Kraaifontein
single-kmzone3-Kraaifontein-Philippi,Kraaifontein,Philippi
single-kmzone3-Philippi-Kraaifontein,Philippi,Kraaifontein
return-kmzone3-Kraaifontein-Philippi,Kraaifontein,Philippi
return-kmzone3-Philippi-Kraaifontein,Philippi,Kraaifontein
monfri-week-kmzone3-Kraaifontein-Philippi,Kraaifontein,Philippi
monfri-week-kmzone3-Philippi-Kraaifontein,Philippi,Kraaifontein
monsat-week-kmzone3-Kraaifontein-Philippi,Kraaifontein,Philippi
monsat-week-kmzone3-Philippi-Kraaifontein,Philippi,Kraaifontein
month-kmzone3-Kraaifontein-Philippi,Kraaifontein,Philippi
month-kmzone3-Philippi-Kraaifontein,Philippi,Kraaifontein
single-kmzone3-Kraaifontein-Pinelands,Kraaifontein,Pinelands
single-kmzone3-Pinelands-Kraaifontein,Pinelands,Kraaifontein
return-kmzone3-Kraaifontein-Pinelands,Kraaifontein,Pinelands
return-kmzone3-Pinelands-Kraaifontein,Pinelands,Kraaifontein
monfri-week-kmzone3-Kraaifontein-Pinelands,Kraaifontein,Pinelands
monfri-week-kmzone3-Pinelands-Kraaifontein,Pinelands,Kraaifontein
monsat-week-kmzone3-Kraaifontein-Pinelands,Kraaifontein,Pinelands
monsat-week-kmzone3-Pinelands-Kraaifontein,Pinelands,Kraaifontein
month-kmzone3-Kraaifontein-Pinelands,Kraaifontein,Pinelands
month-kmzone3-Pinelands-Kraaifontein,Pinelands,Kraaifontein
single-kmzone3-Kraaifontein-Plumstead,Kraaifontein,Plumstead
single-kmzone3-Plumstead-Kraaifontein,Plumstead,Kraaifontein
return-kmzone3-Kraaifontein-Plumstead,Kraaifontein,Plumstead
return-kmzone3-Plumstead-Kraaifontein,Plumstead,Kraaifontein
monfri-week-kmzone3-Kraaifontein-Plumstead,Kraaifontein,Plumstead
monfri-week-kmzone3-Plumstead-Kraaifontein,Plumstead,Kraaifontein
monsat-week-kmzone3-Kraaifontein-Plumstead,Kraaifontein,Plumstead
monsat-week-kmzone3-Plumstead-Kraaifontein,Plumstead,Kraaifontein
month-kmzone3-Kraaifontein-Plumstead,Kraaifontein,Plumstead
month-kmzone3-Plumstead-Kraaifontein,Plumstead,Kraaifontein
single-kmzone4-Kraaifontein-Retreat,Kraaifontein,Retreat
single-kmzone4-Retreat-Kraaifontein,Retreat,Kraaifontein
return-kmzone4-Kraaifontein-Retreat,Kraaifontein,Retreat
return-kmzone4-Retreat-Kraaifontein,Retreat,Kraaifontein
monfri-week-kmzone4-Kraaifontein-Retreat,Kraaifontein,Retreat
monfri-week-kmzone4-Retreat-Kraaifontein,Retreat,Kraaifontein
monsat-week-kmzone4-Kraaifontein-Retreat,Kraaifontein,Retreat
monsat-week-kmzone4-Retreat-Kraaifontein,Retreat,Kraaifontein
month-kmzone4-Kraaifontein-Retreat,Kraaifontein,Retreat
month-kmzone4-Retreat-Kraaifontein,Retreat,Kraaifontein
single-kmzone3-Kraaifontein-Rondebosch,Kraaifontein,Rondebosch
single-kmzone3-Rondebosch-Kraaifontein,Rondebosch,Kraaifontein
return-kmzone3-Kraaifontein-Rondebosch,Kraaifontein,Rondebosch
return-kmzone3-Rondebosch-Kraaifontein,Rondebosch,Kraaifontein
monfri-week-kmzone3-Kraaifontein-Rondebosch,Kraaifontein,Rondebosch
monfri-week-kmzone3-Rondebosch-Kraaifontein,Rondebosch,Kraaifontein
monsat-week-kmzone3-Kraaifontein-Rondebosch,Kraaifontein,Rondebosch
monsat-week-kmzone3-Rondebosch-Kraaifontein,Rondebosch,Kraaifontein
month-kmzone3-Kraaifontein-Rondebosch,Kraaifontein,Rondebosch
month-kmzone3-Rondebosch-Kraaifontein,Rondebosch,Kraaifontein
single-kmzone3-Kraaifontein-Rosebank,Kraaifontein,Rosebank
single-kmzone3-Rosebank-Kraaifontein,Rosebank,Kraaifontein
return-kmzone3-Kraaifontein-Rosebank,Kraaifontein,Rosebank
return-kmzone3-Rosebank-Kraaifontein,Rosebank,Kraaifontein
monfri-week-kmzone3-Kraaifontein-Rosebank,Kraaifontein,Rosebank
monfri-week-kmzone3-Rosebank-Kraaifontein,Rosebank,Kraaifontein
monsat-week-kmzone3-Kraaifontein-Rosebank,Kraaifontein,Rosebank
monsat-week-kmzone3-Rosebank-Kraaifontein,Rosebank,Kraaifontein
month-kmzone3-Kraaifontein-Rosebank,Kraaifontein,Rosebank
month-kmzone3-Rosebank-Kraaifontein,Rosebank,Kraaifontein
single-kmzone3-Kraaifontein-Sarepta,Kraaifontein,Sarepta
single-kmzone3-Sarepta-Kraaifontein,Sarepta,Kraaifontein
return-kmzone3-Kraaifontein-Sarepta,Kraaifontein,Sarepta
return-kmzone3-Sarepta-Kraaifontein,Sarepta,Kraaifontein
monfri-week-kmzone3-Kraaifontein-Sarepta,Kraaifontein,Sarepta
monfri-week-kmzone3-Sarepta-Kraaifontein,Sarepta,Kraaifontein
monsat-week-kmzone3-Kraaifontein-Sarepta,Kraaifontein,Sarepta
monsat-week-kmzone3-Sarepta-Kraaifontein,Sarepta,Kraaifontein
month-kmzone3-Kraaifontein-Sarepta,Kraaifontein,Sarepta
month-kmzone3-Sarepta-Kraaifontein,Sarepta,Kraaifontein
single-kmzone4-Kraaifontein-Simonstown,Kraaifontein,Simonstown
single-kmzone4-Simonstown-Kraaifontein,Simonstown,Kraaifontein
return-kmzone4-Kraaifontein-Simonstown,Kraaifontein,Simonstown
return-kmzone4-Simonstown-Kraaifontein,Simonstown,Kraaifontein
monfri-week-kmzone4-Kraaifontein-Simonstown,Kraaifontein,Simonstown
monfri-week-kmzone4-Simonstown-Kraaifontein,Simonstown,Kraaifontein
monsat-week-kmzone4-Kraaifontein-Simonstown,Kraaifontein,Simonstown
monsat-week-kmzone4-Simonstown-Kraaifontein,Simonstown,Kraaifontein
month-kmzone4-Kraaifontein-Simonstown,Kraaifontein,Simonstown
month-kmzone4-Simonstown-Kraaifontein,Simonstown,Kraaifontein
single-kmzone4-Kraaifontein-Soetendal,Kraaifontein,Soetendal
single-kmzone4-Soetendal-Kraaifontein,Soetendal,Kraaifontein
return-kmzone4-Kraaifontein-Soetendal,Kraaifontein,Soetendal
return-kmzone4-Soetendal-Kraaifontein,Soetendal,Kraaifontein
monfri-week-kmzone4-Kraaifontein-Soetendal,Kraaifontein,Soetendal
monfri-week-kmzone4-Soetendal-Kraaifontein,Soetendal,Kraaifontein
monsat-week-kmzone4-Kraaifontein-Soetendal,Kraaifontein,Soetendal
monsat-week-kmzone4-Soetendal-Kraaifontein,Soetendal,Kraaifontein
month-kmzone4-Kraaifontein-Soetendal,Kraaifontein,Soetendal
month-kmzone4-Soetendal-Kraaifontein,Soetendal,Kraaifontein
single-kmzone4-Kraaifontein-Somerset W,Kraaifontein,Somerset W
single-kmzone4-Somerset W-Kraaifontein,Somerset W,Kraaifontein
return-kmzone4-Kraaifontein-Somerset W,Kraaifontein,Somerset W
return-kmzone4-Somerset W-Kraaifontein,Somerset W,Kraaifontein
monfri-week-kmzone4-Kraaifontein-Somerset W,Kraaifontein,Somerset W
monfri-week-kmzone4-Somerset W-Kraaifontein,Somerset W,Kraaifontein
monsat-week-kmzone4-Kraaifontein-Somerset W,Kraaifontein,Somerset W
monsat-week-kmzone4-Somerset W-Kraaifontein,Somerset W,Kraaifontein
month-kmzone4-Kraaifontein-Somerset W,Kraaifontein,Somerset W
month-kmzone4-Somerset W-Kraaifontein,Somerset W,Kraaifontein
single-kmzone3-Kraaifontein-Southfield,Kraaifontein,Southfield
single-kmzone3-Southfield-Kraaifontein,Southfield,Kraaifontein
return-kmzone3-Kraaifontein-Southfield,Kraaifontein,Southfield
return-kmzone3-Southfield-Kraaifontein,Southfield,Kraaifontein
monfri-week-kmzone3-Kraaifontein-Southfield,Kraaifontein,Southfield
monfri-week-kmzone3-Southfield-Kraaifontein,Southfield,Kraaifontein
monsat-week-kmzone3-Kraaifontein-Southfield,Kraaifontein,Southfield
monsat-week-kmzone3-Southfield-Kraaifontein,Southfield,Kraaifontein
month-kmzone3-Kraaifontein-Southfield,Kraaifontein,Southfield
month-kmzone3-Southfield-Kraaifontein,Southfield,Kraaifontein
single-kmzone3-Kraaifontein-Soutrivier,Kraaifontein,Soutrivier
single-kmzone3-Soutrivier-Kraaifontein,Soutrivier,Kraaifontein
return-kmzone3-Kraaifontein-Soutrivier,Kraaifontein,Soutrivier
return-kmzone3-Soutrivier-Kraaifontein,Soutrivier,Kraaifontein
monfri-week-kmzone3-Kraaifontein-Soutrivier,Kraaifontein,Soutrivier
monfri-week-kmzone3-Soutrivier-Kraaifontein,Soutrivier,Kraaifontein
monsat-week-kmzone3-Kraaifontein-Soutrivier,Kraaifontein,Soutrivier
monsat-week-kmzone3-Soutrivier-Kraaifontein,Soutrivier,Kraaifontein
month-kmzone3-Kraaifontein-Soutrivier,Kraaifontein,Soutrivier
month-kmzone3-Soutrivier-Kraaifontein,Soutrivier,Kraaifontein
single-kmzone4-Kraaifontein-St James,Kraaifontein,St James
single-kmzone4-St James-Kraaifontein,St James,Kraaifontein
return-kmzone4-Kraaifontein-St James,Kraaifontein,St James
return-kmzone4-St James-Kraaifontein,St James,Kraaifontein
monfri-week-kmzone4-Kraaifontein-St James,Kraaifontein,St James
monfri-week-kmzone4-St James-Kraaifontein,St James,Kraaifontein
monsat-week-kmzone4-Kraaifontein-St James,Kraaifontein,St James
monsat-week-kmzone4-St James-Kraaifontein,St James,Kraaifontein
month-kmzone4-Kraaifontein-St James,Kraaifontein,St James
month-kmzone4-St James-Kraaifontein,St James,Kraaifontein
single-kmzone4-Kraaifontein-Steenberg,Kraaifontein,Steenberg
single-kmzone4-Steenberg-Kraaifontein,Steenberg,Kraaifontein
return-kmzone4-Kraaifontein-Steenberg,Kraaifontein,Steenberg
return-kmzone4-Steenberg-Kraaifontein,Steenberg,Kraaifontein
monfri-week-kmzone4-Kraaifontein-Steenberg,Kraaifontein,Steenberg
monfri-week-kmzone4-Steenberg-Kraaifontein,Steenberg,Kraaifontein
monsat-week-kmzone4-Kraaifontein-Steenberg,Kraaifontein,Steenberg
monsat-week-kmzone4-Steenberg-Kraaifontein,Steenberg,Kraaifontein
month-kmzone4-Kraaifontein-Steenberg,Kraaifontein,Steenberg
month-kmzone4-Steenberg-Kraaifontein,Steenberg,Kraaifontein
single-kmzone3-Kraaifontein-Stellenbosch,Kraaifontein,Stellenbosch
single-kmzone3-Stellenbosch-Kraaifontein,Stellenbosch,Kraaifontein
return-kmzone3-Kraaifontein-Stellenbosch,Kraaifontein,Stellenbosch
return-kmzone3-Stellenbosch-Kraaifontein,Stellenbosch,Kraaifontein
monfri-week-kmzone3-Kraaifontein-Stellenbosch,Kraaifontein,Stellenbosch
monfri-week-kmzone3-Stellenbosch-Kraaifontein,Stellenbosch,Kraaifontein
monsat-week-kmzone3-Kraaifontein-Stellenbosch,Kraaifontein,Stellenbosch
monsat-week-kmzone3-Stellenbosch-Kraaifontein,Stellenbosch,Kraaifontein
month-kmzone3-Kraaifontein-Stellenbosch,Kraaifontein,Stellenbosch
month-kmzone3-Stellenbosch-Kraaifontein,Stellenbosch,Kraaifontein
single-kmzone3-Kraaifontein-Steurhof,Kraaifontein,Steurhof
single-kmzone3-Steurhof-Kraaifontein,Steurhof,Kraaifontein
return-kmzone3-Kraaifontein-Steurhof,Kraaifontein,Steurhof
return-kmzone3-Steurhof-Kraaifontein,Steurhof,Kraaifontein
monfri-week-kmzone3-Kraaifontein-Steurhof,Kraaifontein,Steurhof
monfri-week-kmzone3-Steurhof-Kraaifontein,Steurhof,Kraaifontein
monsat-week-kmzone3-Kraaifontein-Steurhof,Kraaifontein,Steurhof
monsat-week-kmzone3-Steurhof-Kraaifontein,Steurhof,Kraaifontein
month-kmzone3-Kraaifontein-Steurhof,Kraaifontein,Steurhof
month-kmzone3-Steurhof-Kraaifontein,Steurhof,Kraaifontein
single-kmzone2-Kraaifontein-Stikland,Kraaifontein,Stikland
single-kmzone2-Stikland-Kraaifontein,Stikland,Kraaifontein
return-kmzone2-Kraaifontein-Stikland,Kraaifontein,Stikland
return-kmzone2-Stikland-Kraaifontein,Stikland,Kraaifontein
monfri-week-kmzone2-Kraaifontein-Stikland,Kraaifontein,Stikland
monfri-week-kmzone2-Stikland-Kraaifontein,Stikland,Kraaifontein
monsat-week-kmzone2-Kraaifontein-Stikland,Kraaifontein,Stikland
monsat-week-kmzone2-Stikland-Kraaifontein,Stikland,Kraaifontein
month-kmzone2-Kraaifontein-Stikland,Kraaifontein,Stikland
month-kmzone2-Stikland-Kraaifontein,Stikland,Kraaifontein
single-kmzone3-Kraaifontein-Stock Road,Kraaifontein,Stock Road
single-kmzone3-Stock Road-Kraaifontein,Stock Road,Kraaifontein
return-kmzone3-Kraaifontein-Stock Road,Kraaifontein,Stock Road
return-kmzone3-Stock Road-Kraaifontein,Stock Road,Kraaifontein
monfri-week-kmzone3-Kraaifontein-Stock Road,Kraaifontein,Stock Road
monfri-week-kmzone3-Stock Road-Kraaifontein,Stock Road,Kraaifontein
monsat-week-kmzone3-Kraaifontein-Stock Road,Kraaifontein,Stock Road
monsat-week-kmzone3-Stock Road-Kraaifontein,Stock Road,Kraaifontein
month-kmzone3-Kraaifontein-Stock Road,Kraaifontein,Stock Road
month-kmzone3-Stock Road-Kraaifontein,Stock Road,Kraaifontein
single-kmzone4-Kraaifontein-Strand,Kraaifontein,Strand
single-kmzone4-Strand-Kraaifontein,Strand,Kraaifontein
return-kmzone4-Kraaifontein-Strand,Kraaifontein,Strand
return-kmzone4-Strand-Kraaifontein,Strand,Kraaifontein
monfri-week-kmzone4-Kraaifontein-Strand,Kraaifontein,Strand
monfri-week-kmzone4-Strand-Kraaifontein,Strand,Kraaifontein
monsat-week-kmzone4-Kraaifontein-Strand,Kraaifontein,Strand
monsat-week-kmzone4-Strand-Kraaifontein,Strand,Kraaifontein
month-kmzone4-Kraaifontein-Strand,Kraaifontein,Strand
month-kmzone4-Strand-Kraaifontein,Strand,Kraaifontein
single-kmzone4-Kraaifontein-Sunny Cove,Kraaifontein,Sunny Cove
single-kmzone4-Sunny Cove-Kraaifontein,Sunny Cove,Kraaifontein
return-kmzone4-Kraaifontein-Sunny Cove,Kraaifontein,Sunny Cove
return-kmzone4-Sunny Cove-Kraaifontein,Sunny Cove,Kraaifontein
monfri-week-kmzone4-Kraaifontein-Sunny Cove,Kraaifontein,Sunny Cove
monfri-week-kmzone4-Sunny Cove-Kraaifontein,Sunny Cove,Kraaifontein
monsat-week-kmzone4-Kraaifontein-Sunny Cove,Kraaifontein,Sunny Cove
monsat-week-kmzone4-Sunny Cove-Kraaifontein,Sunny Cove,Kraaifontein
month-kmzone4-Kraaifontein-Sunny Cove,Kraaifontein,Sunny Cove
month-kmzone4-Sunny Cove-Kraaifontein,Sunny Cove,Kraaifontein
single-kmzone3-Kraaifontein-Thornton,Kraaifontein,Thornton
single-kmzone3-Thornton-Kraaifontein,Thornton,Kraaifontein
return-kmzone3-Kraaifontein-Thornton,Kraaifontein,Thornton
return-kmzone3-Thornton-Kraaifontein,Thornton,Kraaifontein
monfri-week-kmzone3-Kraaifontein-Thornton,Kraaifontein,Thornton
monfri-week-kmzone3-Thornton-Kraaifontein,Thornton,Kraaifontein
monsat-week-kmzone3-Kraaifontein-Thornton,Kraaifontein,Thornton
monsat-week-kmzone3-Thornton-Kraaifontein,Thornton,Kraaifontein
month-kmzone3-Kraaifontein-Thornton,Kraaifontein,Thornton
month-kmzone3-Thornton-Kraaifontein,Thornton,Kraaifontein
single-kmzone1-Kraaifontein-Tulbachweg,Kraaifontein,Tulbachweg
single-kmzone1-Tulbachweg-Kraaifontein,Tulbachweg,Kraaifontein
return-kmzone1-Kraaifontein-Tulbachweg,Kraaifontein,Tulbachweg
return-kmzone1-Tulbachweg-Kraaifontein,Tulbachweg,Kraaifontein
monfri-week-kmzone1-Kraaifontein-Tulbachweg,Kraaifontein,Tulbachweg
monfri-week-kmzone1-Tulbachweg-Kraaifontein,Tulbachweg,Kraaifontein
monsat-week-kmzone1-Kraaifontein-Tulbachweg,Kraaifontein,Tulbachweg
monsat-week-kmzone1-Tulbachweg-Kraaifontein,Tulbachweg,Kraaifontein
month-kmzone1-Kraaifontein-Tulbachweg,Kraaifontein,Tulbachweg
month-kmzone1-Tulbachweg-Kraaifontein,Tulbachweg,Kraaifontein
single-kmzone2-Kraaifontein-Tygerberg,Kraaifontein,Tygerberg
single-kmzone2-Tygerberg-Kraaifontein,Tygerberg,Kraaifontein
return-kmzone2-Kraaifontein-Tygerberg,Kraaifontein,Tygerberg
return-kmzone2-Tygerberg-Kraaifontein,Tygerberg,Kraaifontein
monfri-week-kmzone2-Kraaifontein-Tygerberg,Kraaifontein,Tygerberg
monfri-week-kmzone2-Tygerberg-Kraaifontein,Tygerberg,Kraaifontein
monsat-week-kmzone2-Kraaifontein-Tygerberg,Kraaifontein,Tygerberg
monsat-week-kmzone2-Tygerberg-Kraaifontein,Tygerberg,Kraaifontein
month-kmzone2-Kraaifontein-Tygerberg,Kraaifontein,Tygerberg
month-kmzone2-Tygerberg-Kraaifontein,Tygerberg,Kraaifontein
single-kmzone3-Kraaifontein-Unibell,Kraaifontein,Unibell
single-kmzone3-Unibell-Kraaifontein,Unibell,Kraaifontein
return-kmzone3-Kraaifontein-Unibell,Kraaifontein,Unibell
return-kmzone3-Unibell-Kraaifontein,Unibell,Kraaifontein
monfri-week-kmzone3-Kraaifontein-Unibell,Kraaifontein,Unibell
monfri-week-kmzone3-Unibell-Kraaifontein,Unibell,Kraaifontein
monsat-week-kmzone3-Kraaifontein-Unibell,Kraaifontein,Unibell
monsat-week-kmzone3-Unibell-Kraaifontein,Unibell,Kraaifontein
month-kmzone3-Kraaifontein-Unibell,Kraaifontein,Unibell
month-kmzone3-Unibell-Kraaifontein,Unibell,Kraaifontein
single-kmzone4-Kraaifontein-Valsbaai,Kraaifontein,Valsbaai
single-kmzone4-Valsbaai-Kraaifontein,Valsbaai,Kraaifontein
return-kmzone4-Kraaifontein-Valsbaai,Kraaifontein,Valsbaai
return-kmzone4-Valsbaai-Kraaifontein,Valsbaai,Kraaifontein
monfri-week-kmzone4-Kraaifontein-Valsbaai,Kraaifontein,Valsbaai
